# DEVELOPMENT-ONLY SYNTHETIC PLACEHOLDER — NOT REAL DATA. For pipeline validation only. Safe to delete/replace.
Year,Quarter,Period,quarter_num,time_index,Company,Ticker,Sector,Sales,Expenses,Operating Profit,Net Profit,Total Assets,Equity,Borrowings,Total Liabilities,CFO,CFI,CFF,Net Cash Flow,is_synthetic_company,source
2025,Q3,Q3 2025,3,8102,SYN Tech 011,SYNTEC011,Tech,76707.47,58266.41,18441.06,13350.68,279002.92,133272.58,73841.1,145730.35,15661.02,-6310.76,-3232.75,6117.5,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 011,SYNTEC011,Tech,77461.03,57410.13,20050.89,13563.83,268997.05,126392.18,69887.32,142604.88,17234.93,-7432.9,-3532.68,6269.35,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 012,SYNTEC012,Tech,61041.33,46000.93,15040.39,11093.49,259165.1,129582.56,96710.59,129582.54,16409.93,-9845.96,-2562.09,4001.88,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 012,SYNTEC012,Tech,63448.99,48294.58,15154.41,11203.33,266459.94,136887.64,102843.85,129572.3,19623.13,-11993.7,-3564.68,4064.75,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 012,SYNTEC012,Tech,64689.36,49178.37,15510.99,11939.73,269306.85,135187.68,118509.12,134119.17,17931.21,-11758.03,-3080.84,3092.34,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 012,SYNTEC012,Tech,64667.24,51638.34,13028.9,9457.24,276099.14,145593.91,111992.88,130505.23,16748.03,-10929.6,-2923.62,2894.82,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 012,SYNTEC012,Tech,65448.96,52676.04,12772.91,9147.19,253455.05,126419.83,109533.02,127035.22,16867.01,-10905.87,-2613.31,3347.84,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 012,SYNTEC012,Tech,64931.12,51803.04,13128.08,9306.29,270147.79,134535.2,109747.11,135612.59,15929.37,-9717.11,-2476.0,3736.27,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 012,SYNTEC012,Tech,63201.62,51406.69,11794.93,7604.7,280504.93,140004.14,118803.53,140500.79,15868.26,-8277.09,-2579.85,5011.31,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 012,SYNTEC012,Tech,63207.61,52216.14,10991.47,7809.82,280946.25,139938.95,113897.95,141007.3,13706.77,-7561.37,-2343.94,3801.46,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 013,SYNTEC013,Tech,66110.21,50260.0,15850.21,12440.45,224696.58,112348.29,56296.73,112348.29,14420.37,-6837.84,-4017.52,3565.01,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 013,SYNTEC013,Tech,66816.53,49679.03,17137.5,15091.07,221948.35,117746.65,48816.28,104201.7,16850.65,-8260.54,-4895.08,3695.04,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 013,SYNTEC013,Tech,66225.75,49508.62,16717.13,14662.3,209999.94,112056.78,47452.55,97943.16,16493.99,-7066.73,-4705.37,4721.89,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 013,SYNTEC013,Tech,65158.13,47903.49,17254.64,14419.85,225298.7,123703.62,49911.93,101595.08,17286.25,-7817.17,-4734.81,4734.28,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 013,SYNTEC013,Tech,66395.11,50009.67,16385.44,13583.5,218724.88,125099.76,46532.54,93625.12,14933.92,-6616.73,-3629.8,4687.39,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 013,SYNTEC013,Tech,67419.1,50297.9,17121.2,13385.96,210467.15,116021.96,49852.01,94445.18,19041.33,-8827.26,-5127.36,5086.71,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 013,SYNTEC013,Tech,66808.0,49830.37,16977.62,12365.8,195343.73,114724.13,42485.68,80619.6,16906.8,-8359.86,-4618.98,3927.95,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 013,SYNTEC013,Tech,68310.06,51868.0,16442.07,11770.62,186922.32,103850.66,44229.19,83071.66,15682.08,-7454.64,-4326.01,3901.43,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 014,SYNTEC014,Tech,51334.66,35982.3,15352.37,11317.16,117194.37,37386.5,28632.64,79807.87,12862.82,-6803.71,-3622.29,2436.83,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 014,SYNTEC014,Tech,54588.2,37534.82,17053.38,12929.83,120625.22,36619.75,28901.37,84005.47,15599.35,-8283.77,-4552.03,2763.56,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 014,SYNTEC014,Tech,56348.19,39993.28,16354.92,12993.85,128774.27,40093.96,31734.56,88680.31,15021.29,-7963.69,-4374.97,2682.63,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 014,SYNTEC014,Tech,56804.39,39767.22,17037.17,14488.64,119408.31,35568.65,30609.08,83839.66,14591.19,-7868.12,-4423.27,2299.79,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 014,SYNTEC014,Tech,59594.53,39660.52,19934.01,17944.18,119400.15,31641.7,32970.36,87758.44,17282.29,-8812.5,-5802.36,2667.43,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 014,SYNTEC014,Tech,59258.66,39653.56,19605.1,17056.31,125729.14,36614.9,32209.9,89114.24,16750.48,-9081.26,-6207.67,1461.55,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 014,SYNTEC014,Tech,59704.07,42561.52,17142.55,14077.37,122884.35,34678.36,31752.75,88205.99,12898.8,-7529.28,-4581.5,788.01,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 014,SYNTEC014,Tech,58081.48,41263.9,16817.58,12774.9,124416.49,35211.55,32888.86,89204.94,11325.44,-6811.62,-4111.55,402.27,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 015,SYNTEC015,Tech,37102.25,26652.52,10449.73,7880.97,89912.27,38085.4,31096.12,51826.87,8998.47,-3641.82,-1799.69,3556.96,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 015,SYNTEC015,Tech,39187.6,27972.51,11215.09,8457.41,89066.39,35953.35,33528.18,53113.04,9742.53,-3928.18,-1999.31,3815.04,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 015,SYNTEC015,Tech,39747.43,29099.65,10647.78,8205.32,88181.75,32494.7,35847.3,55687.05,8735.19,-3275.64,-1746.15,3713.41,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 015,SYNTEC015,Tech,39136.42,28574.97,10561.45,7888.52,93414.83,36532.68,37784.47,56882.15,8137.02,-2850.32,-1541.09,3745.62,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 015,SYNTEC015,Tech,40252.5,29552.97,10699.53,7474.76,99133.2,43068.66,38766.72,56064.54,9056.63,-3018.88,-1872.51,4165.25,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 015,SYNTEC015,Tech,41163.66,28510.32,12653.34,9319.58,101319.98,45393.82,41064.81,55926.16,10085.22,-3488.73,-2202.0,4394.5,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 015,SYNTEC015,Tech,42260.67,29045.45,13215.22,9199.28,103597.18,46696.76,38373.73,56900.42,10652.61,-3494.31,-2314.75,4843.55,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 015,SYNTEC015,Tech,41980.44,30559.77,11420.67,8343.94,103280.95,42992.95,37216.05,60288.0,8347.34,-2747.85,-1913.33,3686.16,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 016,SYNTEC016,Tech,37976.98,28226.72,9750.26,7321.91,148684.79,74342.39,44605.44,74342.39,10948.38,-6569.03,-2189.67,2189.68,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 016,SYNTEC016,Tech,38121.61,28913.95,9207.66,7208.29,157067.86,83215.11,42502.84,73852.75,10988.29,-6508.23,-2142.67,2337.39,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 016,SYNTEC016,Tech,37502.99,27693.55,9809.44,7458.94,169119.9,89887.62,53201.64,79232.28,10808.25,-6847.92,-1979.95,1980.38,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 016,SYNTEC016,Tech,38649.54,28041.13,10608.42,7593.25,180073.85,92243.55,55244.68,87830.3,11187.5,-7327.91,-2214.59,1645.01,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 016,SYNTEC016,Tech,39114.19,29552.76,9561.43,7135.95,177960.35,92658.08,50294.16,85302.27,9623.06,-6669.62,-1945.16,1008.27,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 016,SYNTEC016,Tech,40131.45,30563.67,9567.78,6965.51,170376.65,94023.4,45583.47,76353.25,10297.18,-6939.68,-2015.3,1342.21,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 016,SYNTEC016,Tech,40465.68,30077.01,10388.67,7421.12,176072.85,97012.07,46666.42,79060.77,11550.13,-7597.66,-2268.82,1683.65,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 016,SYNTEC016,Tech,41821.2,30040.23,11780.97,8362.59,195432.68,105584.18,56441.88,89848.5,12825.77,-8775.52,-2735.31,1314.95,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 017,SYNTEC017,Tech,41406.19,31196.44,10209.75,7657.31,153173.83,76586.92,45952.15,76586.91,9365.56,-5391.15,-1400.44,2573.97,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 017,SYNTEC017,Tech,41933.31,31633.31,10299.99,7939.37,139320.34,69268.96,43172.75,70051.38,9667.51,-5773.79,-1422.18,2471.54,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 017,SYNTEC017,Tech,42087.35,31413.37,10673.97,7630.13,137920.89,68217.67,38494.09,69703.22,10524.17,-5669.68,-1528.1,3326.39,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 017,SYNTEC017,Tech,42216.81,31914.86,10301.95,7559.18,140773.89,70885.0,39330.18,69888.88,10019.8,-6070.64,-1548.02,2401.14,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 017,SYNTEC017,Tech,43123.31,32770.73,10352.57,7118.71,157215.47,71677.9,52705.92,85537.57,9721.62,-6400.25,-1545.8,1775.57,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 017,SYNTEC017,Tech,43416.26,32922.42,10493.84,6813.69,177215.24,81715.92,57868.46,95499.32,8716.03,-5561.14,-1369.68,1785.21,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 017,SYNTEC017,Tech,42384.06,32591.31,9792.75,6217.24,166640.13,80042.47,49378.23,86597.66,8327.29,-5344.87,-1286.72,1695.7,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 017,SYNTEC017,Tech,41766.43,32075.23,9691.2,6909.6,167705.86,76767.0,47641.33,90938.85,7974.33,-5180.57,-1191.99,1601.77,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 018,SYNTEC018,Tech,40532.34,29489.11,11043.23,8282.42,136647.77,60269.99,44839.6,76377.78,10065.14,-6039.08,-2421.83,1604.23,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 018,SYNTEC018,Tech,41583.82,29634.96,11948.85,8021.64,154263.48,70621.69,51310.47,83641.79,11512.12,-6759.8,-2787.68,1964.64,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 018,SYNTEC018,Tech,41477.73,30018.29,11459.45,7701.62,165564.47,93110.56,43767.75,72453.91,10919.05,-6558.8,-2648.5,1711.75,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 018,SYNTEC018,Tech,41692.65,29268.83,12423.82,8176.01,163847.05,94171.69,39454.03,69675.36,11460.12,-7050.2,-2805.91,1604.01,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 018,SYNTEC018,Tech,41897.22,29464.97,12432.25,8132.34,169726.86,95243.08,43660.46,74483.77,10969.99,-7067.43,-2620.78,1281.78,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 018,SYNTEC018,Tech,43854.89,31033.14,12821.75,7779.87,175480.94,97534.97,47372.96,77945.98,11193.39,-7097.06,-2438.52,1657.82,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 018,SYNTEC018,Tech,45339.38,33110.32,12229.07,8066.29,173255.95,95471.39,46637.98,77784.57,11762.63,-7614.68,-2777.48,1370.46,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 018,SYNTEC018,Tech,46521.82,34257.12,12264.7,8579.84,172043.37,91558.02,48976.01,80485.35,11572.43,-6884.05,-2694.41,1993.96,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 019,SYNTEC019,Tech,37513.88,26560.51,10953.37,8118.14,85957.38,27421.5,32290.64,58535.88,9177.17,-3814.88,-2260.15,3102.14,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 019,SYNTEC019,Tech,37969.43,27042.56,10926.87,8339.39,95380.36,29638.89,36060.02,65741.47,9255.65,-4321.49,-2266.76,2667.4,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 019,SYNTEC019,Tech,37915.42,26578.27,11337.15,8630.54,85349.96,24486.91,34775.29,60863.05,10379.75,-4796.06,-2527.8,3055.89,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 019,SYNTEC019,Tech,37473.07,26038.04,11435.03,8437.46,78908.35,22958.42,36105.65,55949.92,10523.68,-4763.89,-2244.7,3515.08,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 019,SYNTEC019,Tech,37307.69,26346.69,10961.0,8300.34,77240.56,24118.22,31471.69,53122.34,9597.96,-4302.23,-2096.76,3198.98,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 019,SYNTEC019,Tech,38087.35,27537.62,10549.73,8598.69,87474.52,29019.66,37316.27,58454.86,9414.32,-4289.12,-2034.56,3090.65,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 019,SYNTEC019,Tech,38440.25,27069.22,11371.03,9455.16,93186.9,31209.94,39253.94,61976.97,10691.84,-4457.89,-2339.47,3894.48,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 019,SYNTEC019,Tech,39195.98,28176.82,11019.16,9075.94,85082.25,27607.36,37242.62,57474.9,10191.79,-4844.63,-2257.98,3089.19,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 020,SYNTEC020,Tech,75536.89,59344.83,16192.06,12144.04,314227.29,157113.65,94268.18,157113.64,18038.74,-10823.24,-3607.74,3607.76,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 020,SYNTEC020,Tech,75627.64,58887.85,16739.79,11759.69,286534.26,130642.02,88916.49,155892.25,18568.48,-10879.29,-3953.92,3735.27,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 020,SYNTEC020,Tech,76769.13,58473.74,18295.4,13203.34,302652.48,140496.91,97751.41,162155.57,19618.51,-11117.51,-4150.28,4350.72,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 020,SYNTEC020,Tech,77718.12,60778.3,16939.82,11919.9,268884.26,135233.81,73778.59,133650.44,19308.14,-11103.38,-4362.61,3842.14,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 020,SYNTEC020,Tech,79381.39,62193.11,17188.29,11581.43,256493.67,124220.4,72405.84,132273.27,18538.58,-11680.04,-4148.16,2710.38,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 020,SYNTEC020,Tech,79834.39,62808.18,17026.21,12751.76,277239.08,134760.39,81197.41,142478.69,17494.28,-10786.67,-3907.02,2800.59,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 020,SYNTEC020,Tech,78355.61,62027.24,16328.37,13958.31,253391.2,117557.98,82427.86,135833.22,18450.58,-11342.41,-4082.13,3026.04,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 020,SYNTEC020,Tech,79471.61,64398.79,15072.82,12610.06,262226.44,117267.43,90093.35,144959.02,17355.17,-11161.96,-3701.45,2491.76,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 021,SYNTEC021,Tech,66091.95,51026.47,15065.48,11610.48,235646.58,117823.3,70572.62,117823.29,14132.96,-6999.11,-2844.56,4289.29,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 021,SYNTEC021,Tech,68882.87,52548.87,16334.01,12376.19,243690.74,118359.83,76675.45,125330.92,16213.19,-7803.57,-3059.58,5350.03,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 021,SYNTEC021,Tech,70734.67,53261.61,17473.07,14055.07,282575.7,134101.11,92283.94,148474.6,18308.21,-8708.28,-3568.91,6031.02,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 021,SYNTEC021,Tech,75235.36,56074.99,19160.36,15493.07,285828.87,137874.78,90602.55,147954.09,17907.6,-9142.13,-3458.33,5307.14,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 021,SYNTEC021,Tech,76375.64,60578.09,15797.55,12317.01,283024.71,129050.24,90362.47,153974.47,14660.12,-7359.87,-2808.2,4492.05,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 021,SYNTEC021,Tech,78210.4,61858.45,16351.95,11628.14,292023.91,138846.11,89127.41,153177.8,14308.52,-7720.32,-2774.67,3813.53,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 021,SYNTEC021,Tech,77555.46,61724.81,15830.66,12509.78,261242.89,108439.58,96009.93,152803.31,12677.38,-6727.12,-2456.39,3493.88,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 021,SYNTEC021,Tech,77769.35,62014.98,15754.37,11936.46,235903.63,100433.57,81633.35,135470.06,13636.0,-7428.73,-2607.97,3599.3,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 022,SYNTEC022,Tech,38496.85,27842.26,10654.59,7990.95,132918.1,58262.81,44793.18,74655.3,9873.52,-5924.11,-2559.89,1389.52,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 022,SYNTEC022,Tech,40272.92,28122.58,12150.34,9289.93,138435.06,65310.05,44860.44,73125.01,10739.68,-6308.0,-2791.96,1639.71,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 022,SYNTEC022,Tech,42830.3,30075.86,12754.44,10458.14,147612.17,68941.98,50073.03,78670.19,11760.36,-6817.32,-3150.8,1792.24,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 022,SYNTEC022,Tech,43099.27,30768.72,12330.55,10688.35,155135.57,76394.64,50566.89,78740.94,11548.62,-7520.18,-2852.6,1175.84,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 022,SYNTEC022,Tech,43888.59,31359.5,12529.1,11252.63,173170.93,87497.81,55960.13,85673.12,11280.85,-7110.27,-3111.12,1059.46,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 022,SYNTEC022,Tech,45435.81,32800.05,12635.76,10828.07,182543.78,92267.4,62431.31,90276.38,11491.91,-7315.31,-3311.44,865.16,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 022,SYNTEC022,Tech,44825.25,30187.5,14637.75,12209.68,186134.58,84741.82,67013.93,101392.76,12892.26,-8326.37,-3863.91,701.98,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 022,SYNTEC022,Tech,42474.06,29291.84,13182.22,9552.32,171761.06,82651.01,59566.48,89110.04,11426.86,-7760.39,-3309.89,356.58,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 023,SYNTEC023,Tech,74281.22,54973.72,19307.5,14222.37,255946.94,112251.51,83217.45,143695.43,17235.56,-11262.38,-3447.11,2526.07,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 023,SYNTEC023,Tech,77518.05,57737.76,19780.29,12912.3,261764.39,111184.1,90986.63,150580.29,17000.5,-10084.58,-3556.95,3358.97,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 023,SYNTEC023,Tech,78816.28,57983.84,20832.43,15167.78,281861.5,134947.71,86052.36,146913.79,19463.23,-11103.09,-4343.68,4016.46,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 023,SYNTEC023,Tech,79810.22,59011.2,20799.03,14312.38,297519.95,138719.22,94436.83,158800.73,18651.05,-11655.05,-4456.71,2539.29,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 023,SYNTEC023,Tech,77909.59,56425.74,21483.85,13533.28,304729.39,142093.64,99202.98,162635.75,21304.93,-13336.52,-4533.02,3435.4,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 023,SYNTEC023,Tech,74407.89,53064.29,21343.6,13907.79,288976.69,144978.34,84720.01,143998.35,19880.79,-12525.94,-4312.49,3042.36,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 023,SYNTEC023,Tech,71142.22,51376.83,19765.39,11845.02,259121.98,129265.58,77052.71,129856.41,17883.02,-11923.98,-3937.75,2021.3,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 023,SYNTEC023,Tech,70956.19,52532.29,18423.9,11524.52,241293.61,113483.92,82599.64,127809.7,18109.3,-11548.85,-4154.44,2406.02,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 024,SYNTEC024,Tech,75113.97,59212.98,15900.99,11925.74,296774.07,148387.03,89032.22,148387.03,17312.11,-8305.89,-3462.43,5543.79,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 024,SYNTEC024,Tech,74739.34,59885.18,14854.16,12449.74,289571.18,134888.41,92243.76,154682.77,15924.31,-7539.65,-3030.44,5354.22,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 024,SYNTEC024,Tech,73648.05,59955.37,13692.68,11140.12,302587.56,144942.62,86027.37,157644.94,13613.29,-7221.39,-2701.64,3690.26,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 024,SYNTEC024,Tech,72932.26,58075.99,14856.27,11035.24,286962.69,143348.06,85169.86,143614.64,15411.19,-8599.34,-3303.7,3508.15,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 024,SYNTEC024,Tech,71811.58,55650.29,16161.3,12801.23,303542.02,152475.15,84847.5,151066.87,18332.91,-10875.25,-3549.87,3907.79,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 024,SYNTEC024,Tech,73572.48,55988.39,17584.09,13869.97,285205.23,141047.03,74550.82,144158.2,19946.92,-11427.68,-3369.66,5149.58,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 024,SYNTEC024,Tech,73484.46,57581.95,15902.51,12854.51,283743.36,133171.7,76542.35,150571.66,16445.26,-8178.54,-2774.3,5492.42,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 024,SYNTEC024,Tech,74109.81,59366.15,14743.67,10318.94,315763.5,151495.4,80537.09,164268.1,14496.94,-7692.39,-2451.25,4353.3,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 025,SYNTEC025,Tech,60081.11,45086.57,14994.54,11245.91,234698.12,117349.06,70409.43,117349.05,16210.34,-9726.2,-3242.06,3242.08,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 025,SYNTEC025,Tech,64212.21,47615.93,16596.28,12611.97,249663.1,135403.5,67999.46,114259.59,20136.62,-11512.91,-3922.56,4701.15,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 025,SYNTEC025,Tech,67404.71,52652.29,14752.42,11147.33,235287.36,116427.27,73279.62,118860.09,16581.35,-10370.68,-3413.46,2797.21,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 025,SYNTEC025,Tech,69637.08,53093.24,16543.84,12029.02,250276.94,124248.02,78394.95,126028.93,18083.08,-10755.35,-3509.44,3818.28,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 025,SYNTEC025,Tech,71509.28,53807.83,17701.45,12224.36,267228.16,138790.42,76221.44,128437.74,19788.66,-11028.4,-3686.53,5073.72,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 025,SYNTEC025,Tech,73659.53,56000.45,17659.08,12311.74,304787.93,170616.0,79203.34,134171.93,20485.52,-11331.74,-3825.74,5328.05,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 025,SYNTEC025,Tech,77596.74,61950.59,15646.15,10473.38,335096.06,203375.0,86387.47,131721.06,17847.74,-11168.35,-3364.89,3314.5,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 025,SYNTEC025,Tech,75229.75,59535.97,15693.78,11260.82,304537.49,191473.55,75808.13,113063.94,18568.4,-11730.77,-3490.15,3347.49,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 026,SYNTEC026,Tech,50341.88,39409.16,10932.72,8199.54,198671.3,99335.65,59601.39,99335.64,12348.43,-8062.16,-2469.68,1816.59,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 026,SYNTEC026,Tech,53436.43,41561.44,11874.98,8723.95,238835.26,124611.71,73987.09,114223.55,12584.69,-7848.3,-2592.91,2143.47,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 026,SYNTEC026,Tech,53920.77,43320.38,10600.39,9000.95,219036.51,113634.43,70024.01,105402.08,11788.35,-7355.26,-2347.72,2085.37,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 026,SYNTEC026,Tech,53415.08,42760.03,10655.04,8551.21,213607.51,102275.66,70415.66,111331.85,10463.42,-6550.41,-2022.06,1890.95,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 026,SYNTEC026,Tech,53172.93,42804.31,10368.61,7619.27,196810.9,87901.56,69417.59,108909.33,9586.64,-6044.52,-1778.82,1763.31,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 026,SYNTEC026,Tech,55651.24,44127.59,11523.65,9201.42,212402.5,97876.5,67246.98,114526.0,10184.96,-5914.12,-1720.31,2550.54,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 026,SYNTEC026,Tech,55766.69,42883.65,12883.04,10164.12,206699.76,86207.5,71567.22,120492.26,11424.86,-7562.29,-2169.1,1693.47,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 026,SYNTEC026,Tech,56489.65,43808.0,12681.66,10091.2,195880.97,85455.48,64401.82,110425.49,12813.37,-8080.64,-2299.17,2433.57,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 027,SYNTEC027,Tech,43854.41,33262.46,10591.95,8434.43,164131.61,78987.41,51086.53,85144.2,11549.52,-6929.71,-2959.31,1660.5,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 027,SYNTEC027,Tech,44854.28,33152.76,11701.52,9379.65,164598.16,79068.97,52715.83,85529.18,12601.68,-7831.83,-3117.13,1652.73,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 027,SYNTEC027,Tech,44964.44,32734.95,12229.49,9563.32,158517.24,81506.78,51692.49,77010.46,12076.75,-7634.6,-3361.91,1080.24,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 027,SYNTEC027,Tech,45486.23,32327.31,13158.93,9980.15,151784.54,72180.43,52238.36,79604.11,13588.9,-8118.76,-4221.64,1248.5,True,synthetic
