# DEVELOPMENT-ONLY SYNTHETIC PLACEHOLDER — NOT REAL DATA. For pipeline validation only. Safe to delete/replace.
Year,Quarter,Period,quarter_num,time_index,Company,Ticker,Sector,source,Sales,Expenses,Operating Profit,Net Profit,Total Assets,Equity,Borrowings,Total Liabilities,CFO,CFI,CFF,Net Cash Flow,is_synthetic_company
2024,Q2,Q2 2024,2,8097,SYN Tech 08,SYNTEC08,Tech,synthetic,49005.25,36645.51,12359.74,9367.17,173828.66,83766.53,54362.87,90062.12,12165.87,-7152.4,-2433.48,2580.0,True
2024,Q3,Q3 2024,3,8098,SYN Tech 08,SYNTEC08,Tech,synthetic,53329.45,39452.51,13876.95,10141.62,192412.55,90399.68,60886.53,102012.87,13289.03,-7738.7,-2678.59,2871.75,True
2024,Q4,Q4 2024,4,8099,SYN Tech 08,SYNTEC08,Tech,synthetic,55744.68,41074.49,14670.19,10605.13,193708.07,90811.78,62307.94,102896.3,14016.73,-8451.03,-2862.16,2703.54,True
2025,Q1,Q1 2025,1,8100,SYN Tech 08,SYNTEC08,Tech,synthetic,56977.5,42902.68,14074.83,11078.92,200113.29,97359.95,63197.34,102753.34,13265.87,-8046.13,-2877.6,2342.14,True
2025,Q2,Q2 2025,2,8101,SYN Tech 08,SYNTEC08,Tech,synthetic,58346.35,44463.23,13883.12,10882.79,211631.54,102596.19,68849.5,109035.35,12638.33,-8233.93,-2671.95,1732.44,True
2025,Q3,Q3 2025,3,8102,SYN Tech 08,SYNTEC08,Tech,synthetic,61070.74,45884.92,15185.82,11103.57,224748.44,106046.63,78154.32,118701.81,13641.04,-8932.67,-2958.27,1750.11,True
2025,Q4,Q4 2025,4,8103,SYN Tech 08,SYNTEC08,Tech,synthetic,62242.01,46578.32,15663.69,11409.19,230014.8,106928.81,83462.07,123085.99,13870.0,-9003.56,-3026.67,1839.77,True
2024,Q1,Q1 2024,1,8096,SYN Tech 09,SYNTEC09,Tech,synthetic,29931.56,22236.79,7694.77,5855.19,106490.49,51464.89,33015.36,55025.6,7792.48,-4675.48,-1558.5,1558.5,True
2024,Q2,Q2 2024,2,8097,SYN Tech 09,SYNTEC09,Tech,synthetic,31106.9,23221.87,7885.03,5919.83,116735.42,55532.2,35296.93,61203.22,8164.53,-4999.78,-1651.02,1513.74,True
2024,Q3,Q3 2024,3,8098,SYN Tech 09,SYNTEC09,Tech,synthetic,33014.51,24924.31,8090.2,6311.91,119680.11,58267.27,34554.01,61412.84,8209.41,-5109.62,-1693.38,1406.41,True
2024,Q4,Q4 2024,4,8099,SYN Tech 09,SYNTEC09,Tech,synthetic,33649.47,25346.91,8302.56,6620.4,126843.4,63704.95,35775.5,63138.45,8386.17,-5257.64,-1695.09,1433.45,True
2025,Q1,Q1 2025,1,8100,SYN Tech 09,SYNTEC09,Tech,synthetic,34302.03,25971.11,8330.93,6999.47,126756.7,63526.35,37134.01,63230.35,8206.78,-5231.08,-1661.41,1314.29,True
2025,Q2,Q2 2025,2,8101,SYN Tech 09,SYNTEC09,Tech,synthetic,33498.08,25477.33,8020.76,6699.04,131262.21,65872.5,40263.88,65389.71,7605.24,-4841.45,-1510.83,1252.96,True
2025,Q3,Q3 2025,3,8102,SYN Tech 09,SYNTEC09,Tech,synthetic,32386.32,24459.77,7926.55,6658.84,129157.03,66290.64,39615.41,62866.39,7591.12,-4892.32,-1484.2,1214.6,True
2025,Q4,Q4 2025,4,8103,SYN Tech 09,SYNTEC09,Tech,synthetic,33021.3,25221.01,7800.29,6629.68,127675.37,65789.27,39333.78,61886.09,7511.77,-4735.72,-1419.12,1356.93,True
2024,Q1,Q1 2024,1,8096,SYN Tech 10,SYNTEC10,Tech,synthetic,80787.23,60018.55,20768.68,15803.55,287424.76,138907.09,89110.6,148517.67,21032.4,-12619.44,-4206.48,4206.48,True
2024,Q2,Q2 2024,2,8097,SYN Tech 10,SYNTEC10,Tech,synthetic,84555.32,63077.34,21477.98,16089.59,287681.68,140451.21,90926.59,147230.47,21998.68,-12810.71,-4243.91,4944.06,True
2024,Q3,Q3 2024,3,8098,SYN Tech 10,SYNTEC10,Tech,synthetic,88508.86,65775.52,22733.35,17053.34,294825.07,140155.77,95633.31,154669.3,22594.98,-12872.47,-4343.8,5378.71,True
2024,Q4,Q4 2024,4,8099,SYN Tech 10,SYNTEC10,Tech,synthetic,95827.07,70597.05,25230.03,18389.13,318708.38,148693.11,107571.64,170015.27,23949.5,-13497.9,-4750.42,5701.19,True
2025,Q1,Q1 2025,1,8100,SYN Tech 10,SYNTEC10,Tech,synthetic,100293.62,73977.86,26315.77,18895.07,339033.99,153821.22,110995.34,185212.77,24446.52,-13215.02,-4659.63,6571.87,True
2025,Q2,Q2 2025,2,8101,SYN Tech 10,SYNTEC10,Tech,synthetic,111235.59,80493.09,30742.5,20468.34,382280.85,167259.0,132196.0,215021.85,29042.82,-15029.87,-5501.43,8511.53,True
2025,Q3,Q3 2025,3,8102,SYN Tech 10,SYNTEC10,Tech,synthetic,117783.08,84997.48,32785.6,23410.3,412998.9,186468.08,140011.77,226530.81,31614.18,-15957.2,-6172.61,9484.38,True
2025,Q4,Q4 2025,4,8103,SYN Tech 10,SYNTEC10,Tech,synthetic,123178.79,88613.04,34565.75,24289.22,423562.79,195188.31,143806.8,228374.47,31962.89,-16174.96,-6162.38,9625.56,True
